SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,MultipleLines_No phone service,MultipleLines_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,gender_Male,CLV,MonthlyCost_ratio,tenure_years,is_high_value,is_new_customer,is_long_term
1,1,0,40,1,0,55.8,2283.3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,2232.0,0.02442761458652541,3.3333333333333335,0,0,1
0,1,1,61,1,1,24.2,1445.2,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,1476.2,0.01673350850504771,5.083333333333333,0,0,1
0,0,0,10,1,1,81.0,818.05,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,810.0,0.09889506135156584,0.8333333333333334,0,0,0
0,1,0,32,1,1,72.8,2333.05,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True,False,False,True,2329.6,0.031190420085259525,2.6666666666666665,0,0,0
0,0,0,21,1,1,99.85,1992.55,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,2096.85,0.050086529056206266,1.75,0,0,0
1,0,0,59,1,1,99.5,5890.0,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,True,False,False,5870.5,0.016890171447971482,4.916666666666667,1,0,1
1,1,0,13,1,1,70.15,916.75,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,911.95,0.07643693816398801,1.0833333333333333,0,0,0
0,0,0,47,1,0,20.25,1029.8,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,951.75,0.019644935972060535,3.9166666666666665,0,0,1
0,1,1,69,1,1,26.0,1796.55,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,1794.0,0.01446413173486134,5.75,0,0,1
0,0,0,2,1,1,19.9,33.7,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,39.8,0.5734870317002881,0.16666666666666666,0,1,0
0,1,1,22,1,0,19.05,454.05,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,419.1,0.041863531480057135,1.8333333333333333,0,0,0
1,1,0,15,1,1,96.5,1392.25,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,1447.5,0.0692625157006998,1.25,0,0,0
0,0,0,53,1,0,19.85,1049.6,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,1052.0500000000002,0.018893965353131547,4.416666666666667,0,0,1
1,1,0,28,1,0,25.7,734.6,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,719.6,0.034937466014138115,2.3333333333333335,0,0,0
0,0,0,22,1,0,20.3,475.1,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,True,446.6,0.042638101239235456,1.8333333333333333,0,0,0
0,0,0,1,1,1,70.15,70.15,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,70.15,0.9859451862262825,0.08333333333333333,0,1,0
1,1,0,16,1,1,91.55,1540.05,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,1464.8,0.05940754680250478,1.3333333333333333,0,0,0
0,1,1,48,0,0,39.4,1978.65,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,1891.1999999999998,0.01990250801909428,4.0,0,0,1
1,1,0,30,1,1,105.7,3181.8,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,3171.0,0.03320975241925349,2.5,0,0,0
0,0,0,3,1,1,70.25,229.7,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,210.75,0.3045080190723884,0.25,0,1,0
1,0,0,57,1,0,93.75,5625.55,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,5343.75,0.016662075339239853,4.75,1,0,1
1,1,0,68,1,1,96.55,6581.9,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,6565.4,0.014666788193653253,5.666666666666667,1,0,1
0,1,0,23,1,0,60.0,1347.15,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,1380.0,0.04450543337165745,1.9166666666666667,0,0,0
0,1,0,65,1,1,59.8,3808.2,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,3887.0,0.015698834400924077,5.416666666666667,1,0,1
0,1,0,44,1,1,90.65,3974.15,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,3988.6000000000004,0.022804170911789493,3.6666666666666665,1,0,1
0,1,1,71,1,1,109.0,7661.8,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,7739.0,0.01422456543300099,5.916666666666667,1,0,1
0,1,0,37,1,0,68.1,2479.25,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False,False,2519.7,0.027456909585727243,3.0833333333333335,0,0,1
0,0,0,12,1,0,20.4,266.6,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,244.79999999999998,0.07623318385650223,1.0,0,0,0
0,1,1,69,1,1,81.95,5601.4,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,5654.55,0.014627659574468087,5.75,1,0,1
0,0,0,35,1,0,60.55,1982.6,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2119.25,0.030525307521677758,2.9166666666666665,0,0,0
0,0,0,5,1,1,65.6,339.9,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,328.0,0.19243179818128484,0.4166666666666667,0,1,0
0,1,1,58,1,0,82.5,4828.05,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,4785.0,0.017084105569418414,4.833333333333333,1,0,1
0,1,0,72,1,1,82.3,5980.55,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,5925.599999999999,0.013758975516379533,6.0,1,0,1
0,1,0,72,1,0,68.15,4808.7,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,True,4906.8,0.014169282907457847,6.0,1,0,1
0,0,0,1,1,0,20.3,20.3,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,20.3,0.9530516431924883,0.08333333333333333,0,1,0
0,0,0,39,1,1,95.55,3692.85,True,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,3726.45,0.025867320004872966,3.25,0,0,1
0,1,1,53,1,0,20.2,1068.15,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,1070.6,0.018893513538792497,4.416666666666667,0,0,1
0,0,0,27,1,1,89.2,2383.6,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,2408.4,0.03740669294640611,2.25,0,0,0
1,0,0,1,1,1,69.65,69.65,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,69.65,0.9858457183297947,0.08333333333333333,0,1,0
1,0,0,1,1,1,89.3,89.3,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,89.3,0.9889258028792912,0.08333333333333333,0,1,0
0,1,0,18,1,0,74.8,1438.05,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1346.3999999999999,0.05197873597164796,1.5,0,0,0
0,1,1,46,1,1,20.2,917.45,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,929.1999999999999,0.02199357613370352,3.8333333333333335,0,0,1
0,1,0,72,1,1,84.4,6096.45,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,6076.8,0.013841851921704977,6.0,1,0,1
0,0,0,36,1,1,87.55,3078.1,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,3151.7999999999997,0.02843363320450781,3.0,0,0,0
0,1,0,4,0,1,25.15,99.95,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,100.6,0.24913323427439324,0.3333333333333333,0,1,0
0,0,0,25,1,0,19.8,475.2,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,495.0,0.04157916841663167,2.0833333333333335,0,0,0
0,1,1,40,0,1,50.85,2036.55,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,2034.0,0.02495644278668008,3.3333333333333335,0,0,1
0,1,0,63,1,1,102.4,6444.05,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,6451.200000000001,0.015888162233031553,5.25,1,0,1
1,0,0,15,1,1,96.3,1426.75,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,1444.5,0.0674487830502539,1.25,0,0,0
0,0,0,14,1,1,55.5,767.55,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,777.0,0.07221390930973913,1.1666666666666667,0,0,0
1,1,0,72,1,1,109.75,7932.5,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,7902.0,0.013833742988592676,6.0,1,0,1
0,0,0,39,1,1,106.4,4040.65,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,4149.6,0.026325881756213428,3.25,1,0,1
0,1,1,47,0,1,60.0,2768.65,False,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,True,True,False,False,False,2820.0,0.021663387070568484,3.9166666666666665,0,0,1
0,1,0,19,1,1,88.8,1672.35,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,1687.2,0.05306720052589118,1.5833333333333333,0,0,0
0,0,0,5,1,1,85.2,474.8,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,426.0,0.17906683480453972,0.4166666666666667,0,1,0
0,0,0,13,0,1,35.1,446.1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,456.3,0.07850592708566316,1.0833333333333333,0,0,0
0,0,0,17,1,0,80.05,1345.65,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1360.85,0.0594438049975866,1.4166666666666667,0,0,0
1,1,0,34,1,1,75.55,2425.4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,2568.7,0.031136663369601053,2.8333333333333335,0,0,0
0,0,0,42,1,1,49.55,2077.95,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2081.1,0.02383414704538349,3.5,0,0,1
0,1,0,5,1,1,81.3,416.3,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,406.5,0.19482386772106397,0.4166666666666667,0,1,0
0,1,1,71,1,0,23.9,1663.5,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,False,1696.8999999999999,0.01435866626614599,5.916666666666667,0,0,1
1,1,0,19,1,0,66.4,1286.05,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1261.6000000000001,0.051590847286430215,1.5833333333333333,0,0,0
0,0,1,2,1,1,19.6,35.85,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,39.2,0.5318860244233379,0.16666666666666666,0,1,0
0,0,0,57,1,0,18.8,1094.35,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,1071.6000000000001,0.017163463733053365,4.75,0,0,1
0,1,0,72,1,1,108.4,7719.5,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,7804.8,0.014040541415711419,6.0,1,0,1
0,0,0,6,1,1,85.95,514.6,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,515.7,0.16669899146625292,0.5,0,0,0
0,1,1,17,1,1,85.45,1451.6,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,1452.65,0.05882555417871404,1.4166666666666667,0,0,0
0,1,0,61,1,0,80.9,4932.5,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,4934.900000000001,0.016398094658964225,5.083333333333333,1,0,1
0,1,1,1,1,1,71.0,71.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,71.0,0.9861111111111112,0.08333333333333333,0,1,0
0,1,1,48,1,0,111.8,5443.65,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True,5366.4,0.020533918617358326,4.0,1,0,1
0,0,0,16,1,1,20.6,330.25,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,329.6,0.06218867924528302,1.3333333333333333,0,0,0
1,0,0,9,1,1,85.05,746.5,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,765.4499999999999,0.11377926421404681,0.75,0,0,0
0,0,0,3,1,0,44.6,122.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,133.8,0.3605497170573969,0.25,0,1,0
0,0,1,1,1,1,44.4,44.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,44.4,0.9779735682819384,0.08333333333333333,0,1,0
0,0,0,65,1,0,105.1,6631.85,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,True,6831.5,0.015845375668076315,5.416666666666667,1,0,1
0,1,1,70,1,1,115.15,8250.0,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,8060.5,0.013955884135256334,5.833333333333333,1,0,1
0,1,0,60,1,1,59.8,3561.15,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,3588.0,0.016787614221748102,5.0,0,0,1
0,1,0,69,1,1,26.3,1763.55,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,1814.7,0.014904649910742116,5.75,0,0,1
1,0,0,35,1,0,70.55,2419.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2469.25,0.02915289256198347,2.9166666666666665,0,0,0
0,0,0,22,1,1,20.05,470.2,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,441.1,0.0425509337860781,1.8333333333333333,0,0,0
0,1,1,66,1,0,79.85,5234.95,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,5270.099999999999,0.015250336615131924,5.5,1,0,1
1,1,0,1,1,1,70.3,70.3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,70.3,0.9859747545582047,0.08333333333333333,0,1,0
0,1,0,1,1,1,79.35,79.35,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,79.35,0.9875544492843809,0.08333333333333333,0,1,0
0,1,1,34,1,1,90.05,3097.0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,3061.7,0.02906714009038089,2.8333333333333335,0,0,0
0,1,1,72,1,0,24.45,1709.1,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,1760.3999999999999,0.014297409508215893,6.0,0,0,1
0,1,1,31,0,0,59.95,1848.8,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,True,False,True,1858.45,0.03240890907125095,2.5833333333333335,0,0,0
0,0,1,30,1,0,25.35,723.3,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,760.5,0.034999309678310095,2.5,0,0,0
0,0,0,9,1,1,90.8,809.75,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,817.1999999999999,0.11199506629663891,0.75,0,0,0
0,1,1,20,1,1,70.45,1470.95,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,1409.0,0.04786168008424199,1.6666666666666667,0,0,0
1,1,0,19,0,1,34.3,577.15,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,651.6999999999999,0.05932716423073597,1.5833333333333333,0,0,0
0,1,0,65,1,1,105.05,6914.95,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,6828.25,0.015189525661695067,5.416666666666667,1,0,1
0,1,1,30,1,0,19.3,602.9,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,579.0,0.03195893359827786,2.5,0,0,0
0,0,0,6,1,0,19.15,124.4,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,True,114.89999999999999,0.15271132376395533,0.5,0,0,0
0,0,0,2,0,0,51.4,96.8,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,102.8,0.5255623721881391,0.16666666666666666,0,1,0
0,1,1,53,1,0,71.85,3827.9,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,3808.0499999999997,0.018765180600172373,4.416666666666667,1,0,1
1,1,0,7,1,1,75.4,533.05,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,527.8000000000001,0.14118528227694038,0.5833333333333334,0,0,0
0,1,1,61,1,1,49.7,2961.4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3031.7000000000003,0.01677693761814745,5.083333333333333,0,0,1
1,0,0,70,0,1,45.25,3264.45,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,True,False,True,3167.5,0.013857201917040532,5.833333333333333,0,0,1
0,0,0,13,1,1,78.75,995.35,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,1023.75,0.07903849049028956,1.0833333333333333,0,0,0
1,1,0,35,1,1,81.6,2815.25,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,2856.0,0.028974700399467375,2.9166666666666665,0,0,0
0,1,0,2,1,1,70.4,154.8,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,140.8,0.45186136071887034,0.16666666666666666,0,1,0
0,0,0,3,1,1,75.8,246.3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,227.39999999999998,0.30651031136271734,0.25,0,1,0
0,0,0,3,1,0,76.1,257.6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,228.29999999999998,0.29427687548337195,0.25,0,1,0
0,0,0,62,1,1,94.0,5757.2,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,False,5828.0,0.016324545865027264,5.166666666666667,1,0,1
0,1,1,72,1,0,103.95,7517.7,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,True,7484.400000000001,0.013825528349315707,6.0,1,0,1
0,1,0,63,1,1,19.95,1234.8,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,1256.85,0.016143388897879914,5.25,0,0,1
1,0,0,20,1,0,71.3,1389.2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1426.0,0.05128758452021292,1.6666666666666667,0,0,0
1,0,0,35,1,1,110.8,3836.3,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,3878.0,0.028874469027701768,2.9166666666666665,1,0,0
1,1,0,21,1,1,69.1,1474.75,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,1451.1,0.04682364899203794,1.75,0,0,0
0,1,0,62,1,0,96.1,6001.45,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,True,5958.2,0.01601012919724446,5.166666666666667,1,0,1
0,0,0,15,1,1,48.8,720.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,732.0,0.0676743863541811,1.25,0,0,0
0,0,0,55,1,1,50.55,2832.75,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2780.25,0.017838553153947948,4.583333333333333,0,0,1
0,0,0,11,1,1,44.65,472.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,491.15,0.09434759640781827,0.9166666666666666,0,0,0
0,1,1,17,1,0,88.25,1460.65,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,1500.25,0.060376971231142884,1.4166666666666667,0,0,0
0,0,0,61,1,0,19.45,1336.35,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,1186.45,0.01454368714248327,5.083333333333333,0,0,1
0,1,0,71,1,0,89.3,6388.65,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,6340.3,0.013975726369988967,5.916666666666667,1,0,1
0,0,0,2,1,0,70.0,153.05,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,140.0,0.4543979227523531,0.16666666666666666,0,1,0
0,0,0,35,1,0,19.25,677.9,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,673.75,0.028354691412579174,2.9166666666666665,0,0,0
0,0,0,17,1,0,70.5,1165.6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1198.5,0.06043202468712498,1.4166666666666667,0,0,0
0,0,0,21,1,1,97.35,2119.5,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,2044.35,0.0459089837302523,1.75,0,0,0
0,1,0,47,1,0,19.65,921.55,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,923.55,0.021299658555091864,3.9166666666666665,0,0,1
0,1,0,3,1,0,20.85,72.0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,62.550000000000004,0.2856164383561644,0.25,0,1,0
0,0,0,3,1,1,19.65,68.35,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,58.949999999999996,0.28334534967555874,0.25,0,1,0
1,1,0,44,1,1,19.35,847.25,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,851.4000000000001,0.022811671087533156,3.6666666666666665,0,0,1
0,0,0,1,1,1,44.0,44.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,44.0,0.9777777777777777,0.08333333333333333,0,1,0
0,1,1,44,1,0,94.4,4295.35,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,4153.6,0.021972139141364182,3.6666666666666665,1,0,1
0,1,1,5,1,1,25.9,135.0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,129.5,0.19044117647058822,0.4166666666666667,0,1,0
0,0,0,24,1,1,55.65,1400.55,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,1335.6,0.03970603974171453,2.0,0,0,0
0,0,1,1,1,1,69.65,69.65,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,69.65,0.9858457183297947,0.08333333333333333,0,1,0
0,0,0,18,1,1,75.4,1380.4,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1357.2,0.05458230780367743,1.5,0,0,0
0,0,0,10,1,1,100.6,1060.2,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,1006.0,0.09479834150018845,0.8333333333333334,0,0,0
0,1,0,65,1,0,71.0,4386.2,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,4615.0,0.016183442742523705,5.416666666666667,1,0,1
1,0,0,1,1,1,86.0,86.0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,86.0,0.9885057471264368,0.08333333333333333,0,1,0
0,0,0,53,1,1,106.95,5785.5,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,False,5668.35,0.018482675192257842,4.416666666666667,1,0,1
0,0,0,3,1,0,21.2,52.05,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,True,63.599999999999994,0.3996229971724788,0.25,0,1,0
0,1,0,33,1,1,61.05,2018.4,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,2014.6499999999999,0.0302317520055462,2.75,0,0,0
0,0,0,3,0,1,29.6,79.45,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,88.80000000000001,0.3679303915475451,0.25,0,1,0
0,0,0,34,1,1,79.95,2727.3,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,2718.3,0.0293039621742477,2.8333333333333335,0,0,0
0,1,1,14,1,1,19.7,263.65,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,275.8,0.07443793689778953,1.1666666666666667,0,0,0
0,0,0,13,1,1,20.3,275.4,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,263.90000000000003,0.07344428364688857,1.0833333333333333,0,0,0
1,1,0,46,0,1,59.9,2816.65,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False,False,True,2755.4,0.021258850460490124,3.8333333333333335,0,0,1
0,1,1,23,1,0,24.35,538.5,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,True,560.0500000000001,0.04513438368860056,1.9166666666666667,0,0,0
0,1,1,47,1,0,19.75,948.9,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,928.25,0.020791662280240025,3.9166666666666665,0,0,1
0,0,1,17,1,1,50.3,846.8,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,855.0999999999999,0.059330030667610285,1.4166666666666667,0,0,0
0,1,1,49,1,1,95.6,4783.5,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,4684.4,0.01998118925697565,4.083333333333333,1,0,1
1,1,0,59,0,1,50.25,2997.45,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,True,2964.75,0.016758658640297488,4.916666666666667,0,0,1
0,0,0,69,1,1,85.35,5897.4,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,5889.15,0.014470025769700258,5.75,1,0,1
0,0,0,11,0,1,41.6,470.6,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,True,457.6,0.08821034775233248,0.9166666666666666,0,0,0
